slug,url,name,family,category_slug,image_url,ram_gb,storage_gb,chip,cpu_cores,gpu_cores,screen_size,color,model_group,config_key,first_seen,last_seen
apple-macbook-pro-16inch-mx2v3-14core-cpu-32core-gpu-m4-max-36gb-1tb-silver,https://applemac.pk/product/apple-macbook-pro-16inch-mx2v3-14core-cpu-32core-gpu-m4-max-36gb-1tb-silver,Apple MacBook Pro 16Inch MX2V3 14Core CPU 32Core GPU M4 Max 36GB 1TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1771331922.webp,36,1024,M4 Max,14,32,16.0,Silver,macbook_pro_scr16_0_chipm4_max,macbook_pro_scr16_0_chipm4_max_ram36_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
apple-macbook-pro-16inch-mx2w3-16core-cpu-40core-gpu-m4-max-48gb-1tb-silver,https://applemac.pk/product/apple-macbook-pro-16inch-mx2w3-16core-cpu-40core-gpu-m4-max-48gb-1tb-silver,Apple MacBook Pro 16Inch MX2W3 16Core CPU 40Core GPU M4 Max  48GB 1TB Silver,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1771331819.webp,48,1024,M4 Max,16,40,16.0,Silver,macbook_pro_scr16_0_chipm4_max,macbook_pro_scr16_0_chipm4_max_ram48_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
apple-macbook-pro-16inch-mx2x3-14core-cpu-20core-gpu-m4-pro-24gb-512gb-space-black,https://applemac.pk/product/apple-macbook-pro-16inch-mx2x3-14core-cpu-20core-gpu-m4-pro-24gb-512gb-space-black,Apple MacBook Pro 16Inch MX2X3 14Core CPU 20Core GPU M4 Pro 24GB 512GB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1771332137.webp,24,512,M4 Pro,14,20,16.0,Space Black,macbook_pro_scr16_0_chipm4_pro,macbook_pro_scr16_0_chipm4_pro_ram24_ssd512,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
apple-macbook-pro-16inch-mx2y3-14core-cpu-20core-gpu-m4-pro-48gb-512gb-space-black,https://applemac.pk/product/apple-macbook-pro-16inch-mx2y3-14core-cpu-20core-gpu-m4-pro-48gb-512gb-space-black,Apple MacBook Pro 16Inch MX2Y3 14Core CPU 20Core GPU M4 Pro 48GB 512GB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1771332046.webp,48,512,M4 Pro,14,20,16.0,Space Black,macbook_pro_scr16_0_chipm4_pro,macbook_pro_scr16_0_chipm4_pro_ram48_ssd512,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
apple-macbook-pro-16inch-mx303-14core-cpu-32core-gpu-m4-max-36gb-1tb-space-black,https://applemac.pk/product/apple-macbook-pro-16inch-mx303-14core-cpu-32core-gpu-m4-max-36gb-1tb-space-black,Apple MacBook Pro 16Inch MX303 14Core CPU 32Core GPU M4 Max 36GB 1TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1771332017.webp,36,1024,M4 Max,14,32,16.0,Space Black,macbook_pro_scr16_0_chipm4_max,macbook_pro_scr16_0_chipm4_max_ram36_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
apple-macbook-pro-16inch-mx313-16core-cpu-40-core-gpu-m4-max-48gb-1tb-space-black,https://applemac.pk/product/apple-macbook-pro-16inch-mx313-16core-cpu-40-core-gpu-m4-max-48gb-1tb-space-black,Apple MacBook Pro 16Inch MX313 16Core CPU 40 Core GPU M4 Max 48GB 1TB Space Black,macbook_pro,macbook-pro-16,https://applemac.pk/public/uploads/products/1771331842.webp,48,1024,M4 Max,16,40,16.0,Space Black,macbook_pro_scr16_0_chipm4_max,macbook_pro_scr16_0_chipm4_max_ram48_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
iphone-17e-256gb-white,https://applemac.pk/product/iphone-17e-256gb-white,iPhone 17e 256GB White,iphone,iphone-17e,https://applemac.pk/public/uploads/products/1772789972.webp,8,256,Apple A19,,4,6.1,White,iphone_scr6_1_chipapple_a19,iphone_scr6_1_chipapple_a19_ram8_ssd256,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
iphone-17e-512gb-black,https://applemac.pk/product/iphone-17e-512gb-black,iPhone 17e 512GB Black,iphone,iphone-17e,https://applemac.pk/public/uploads/products/1772790418.webp,8,512,Apple A19,,4,6.1,Black,iphone_scr6_1_chipapple_a19,iphone_scr6_1_chipapple_a19_ram8_ssd512,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-32-core-gpu-36gb-4tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-32-core-gpu-36gb-4tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 32 Core GPU 36GB 4TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,36,4096,M5 Max,18,32,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram36_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-32-core-gpu-36gb-8tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-32-core-gpu-36gb-8tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 32 Core GPU 36GB 8TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,36,8192,M5 Max,18,32,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram36_ssd8192,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-128gb-2tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-128gb-2tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 40 Core GPU 128GB 2TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,128,2048,M5 Max,18,40,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram128_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-128gb-4tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-128gb-4tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 40 Core GPU 128GB 4TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,128,4096,M5 Max,18,40,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram128_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-128gb-8tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-128gb-8tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 40 Core GPU 128GB 8TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,128,8192,M5 Max,18,40,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram128_ssd8192,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-48gb-2tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-48gb-2tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 40 Core GPU 48GB 2TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,48,2048,M5 Max,18,40,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram48_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-48gb-4tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-48gb-4tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 40 Core GPU 48GB 4TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,48,4096,M5 Max,18,40,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram48_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-48gb-8tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-48gb-8tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 40 Core GPU 48GB 8TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,48,8192,M5 Max,18,40,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram48_ssd8192,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-64gb-2tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-64gb-2tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 40 Core GPU 64GB 2TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,64,2048,M5 Max,18,40,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram64_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-64gb-4tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-64gb-4tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 40 Core GPU 64GB 4TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,64,4096,M5 Max,18,40,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram64_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-64gb-8tb-silver,https://applemac.pk/product/macbook-pro-14-cto-m5-max-18-core-cpu-40-core-gpu-64gb-8tb-silver,Macbook Pro 14 CTO M5 Max 18 Core CPU 40 Core GPU 64GB 8TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772704716.webp,64,8192,M5 Max,18,40,14.0,Silver,macbook_pro_scr14_0_chipm5_max,macbook_pro_scr14_0_chipm5_max_ram64_ssd8192,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-15-core-cpu-16-core-gpu-48gb-1tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-15-core-cpu-16-core-gpu-48gb-1tb-space-black,Macbook Pro 14 CTO M5 Pro 15 Core CPU 16 Core GPU 48GB 1TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1778763281.webp,48,1024,M5 Pro,15,16,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram48_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-15-core-cpu-16-core-gpu-48gb-2tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-15-core-cpu-16-core-gpu-48gb-2tb-space-black,Macbook Pro 14 CTO M5 Pro 15 Core CPU 16 Core GPU 48GB 2TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1778763281.webp,48,2048,M5 Pro,15,16,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram48_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-15-core-cpu-16-core-gpu-48gb-4tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-15-core-cpu-16-core-gpu-48gb-4tb-space-black,Macbook Pro 14 CTO M5 Pro 15 Core CPU 16 Core GPU 48GB 4TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1778763281.webp,48,4096,M5 Pro,15,16,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram48_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-24gb-1tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-24gb-1tb-space-black,Macbook Pro 14 CTO M5 Pro 18 Core CPU 20 Core GPU 24GB 1TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772736366.webp,24,1024,M5 Pro,18,20,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram24_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-24gb-4tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-24gb-4tb-space-black,Macbook Pro 14 CTO M5 Pro 18 Core CPU 20 Core GPU 24GB 4TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772736366.webp,24,4096,M5 Pro,18,20,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram24_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-48gb-1tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-48gb-1tb-space-black,Macbook Pro 14 CTO M5 Pro 18 Core CPU 20 Core GPU 48GB 1TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772736366.webp,48,1024,M5 Pro,18,20,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram48_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-48gb-2tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-48gb-2tb-space-black,Macbook Pro 14 CTO M5 Pro 18 Core CPU 20 Core GPU 48GB 2TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772736366.webp,48,2048,M5 Pro,18,20,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram48_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-48gb-4tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-48gb-4tb-space-black,Macbook Pro 14 CTO M5 Pro 18 Core CPU 20 Core GPU 48GB 4TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772736366.webp,48,4096,M5 Pro,18,20,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram48_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-1tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-1tb-space-black,Macbook Pro 14 CTO M5 Pro 18 Core CPU 20 Core GPU 64GB 1TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772736366.webp,64,1024,M5 Pro,18,20,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram64_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-2tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-2tb-space-black,Macbook Pro 14 CTO M5 Pro 18 Core CPU 20 Core GPU 64GB 2TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772736366.webp,64,2048,M5 Pro,18,20,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram64_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-4tb-space-black,https://applemac.pk/product/macbook-pro-14-cto-m5-pro-18-core-cpu-20-core-gpu-64gb-4tb-space-black,Macbook Pro 14 CTO M5 Pro 18 Core CPU 20 Core GPU 64GB 4TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1772736366.webp,64,4096,M5 Pro,18,20,14.0,Space Black,macbook_pro_scr14_0_chipm5_pro,macbook_pro_scr14_0_chipm5_pro_ram64_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-16gb-2tb-space-black,https://applemac.pk/product/macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-16gb-2tb-space-black,Macbook Pro 14 M5 CTO 10 Core CPU 10 Core GPU 16GB 2TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318975.webp,16,2048,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram16_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-16gb-4tb-space-black,https://applemac.pk/product/macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-16gb-4tb-space-black,Macbook Pro 14 M5 CTO 10 Core CPU 10 Core GPU 16GB 4TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318838.webp,16,4096,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram16_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-24gb-2tb-space-black,https://applemac.pk/product/macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-24gb-2tb-space-black,Macbook Pro 14 M5 CTO 10 Core CPU 10 Core GPU 24GB 2TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318824.webp,24,2048,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram24_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-24gb-4tb-space-black,https://applemac.pk/product/macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-24gb-4tb-space-black,Macbook Pro 14 M5 CTO 10 Core CPU 10 Core GPU 24GB 4TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318831.webp,24,4096,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram24_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-32gb-1tb-space-black,https://applemac.pk/product/macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-32gb-1tb-space-black,Macbook Pro 14 M5 CTO 10 Core CPU 10 Core GPU 32GB 1TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318744.webp,32,1024,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram32_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-32gb-2tb-space-black,https://applemac.pk/product/macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-32gb-2tb-space-black,Macbook Pro 14 M5 CTO 10 Core CPU 10 Core GPU 32GB 2TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318733.webp,32,2048,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram32_ssd2048,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-32gb-4tb-space-black,https://applemac.pk/product/macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-32gb-4tb-space-black,Macbook Pro 14 M5 CTO 10 Core CPU 10 Core GPU 32GB 4TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318697.webp,32,4096,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram32_ssd4096,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-32gb-512gb-space-black,https://applemac.pk/product/macbook-pro-14-m5-cto-10-core-cpu-10-core-gpu-32gb-512gb-space-black,Macbook Pro 14 M5 CTO 10 Core CPU 10 Core GPU 32GB 512GB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318753.webp,32,512,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram32_ssd512,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-mde04-10-core-cpu-10-core-gpu-16gb-512gb-space-black,https://applemac.pk/product/macbook-pro-14-m5-mde04-10-core-cpu-10-core-gpu-16gb-512gb-space-black,Macbook Pro 14 M5 MDE04 10 Core CPU 10 Core GPU 16GB 512GB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771319060.webp,16,512,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram16_ssd512,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-mde14-10-core-cpu-10-core-gpu-16gb-1tb-space-black,https://applemac.pk/product/macbook-pro-14-m5-mde14-10-core-cpu-10-core-gpu-16gb-1tb-space-black,Macbook Pro 14 M5 MDE14 10 Core CPU 10 Core GPU 16GB 1TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771319041.webp,16,1024,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram16_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-mde34-10-core-cpu-10-core-gpu-24gb-1tb-space-black,https://applemac.pk/product/macbook-pro-14-m5-mde34-10-core-cpu-10-core-gpu-24gb-1tb-space-black,Macbook Pro 14 M5 MDE34 10 Core CPU 10 Core GPU 24GB 1TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318905.webp,24,1024,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram24_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-mde44-10-core-cpu-10-core-gpu-16gb-512gb-silver,https://applemac.pk/product/macbook-pro-14-m5-mde44-10-core-cpu-10-core-gpu-16gb-512gb-silver,Macbook Pro 14 M5 MDE44 10 Core CPU 10 Core GPU 16GB 512GB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771319048.webp,16,512,M5,10,10,14.0,Silver,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram16_ssd512,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-mde54-10-core-cpu-10-core-gpu-16gb-1tb-silver,https://applemac.pk/product/macbook-pro-14-m5-mde54-10-core-cpu-10-core-gpu-16gb-1tb-silver,Macbook Pro 14 M5 MDE54 10 Core CPU 10 Core GPU 16GB 1TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318920.webp,16,1024,M5,10,10,14.0,Silver,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram16_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-mde64-10-core-cpu-10-core-gpu-24gb-1tb-silver,https://applemac.pk/product/macbook-pro-14-m5-mde64-10-core-cpu-10-core-gpu-24gb-1tb-silver,Macbook Pro 14 M5 MDE64 10 Core CPU 10 Core GPU 24GB 1TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318964.webp,24,1024,M5,10,10,14.0,Silver,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram24_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-mj3d4-10-core-cpu-10-core-gpu-32gb-1tb-space-black,https://applemac.pk/product/macbook-pro-14-m5-mj3d4-10-core-cpu-10-core-gpu-32gb-1tb-space-black,Macbook Pro 14 M5 MJ3D4 10 Core CPU 10 Core GPU 32GB 1TB Space Black,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1771318744.webp,32,1024,M5,10,10,14.0,Space Black,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram32_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
macbook-pro-14-m5-mj3e4-10-core-cpu-10-core-gpu-32gb-1tb-silver,https://applemac.pk/product/macbook-pro-14-m5-mj3e4-10-core-cpu-10-core-gpu-32gb-1tb-silver,Macbook Pro 14 M5 MJ3E4 10 Core CPU 10 Core GPU 32GB 1TB Silver,macbook_pro,macbook-pro-14,https://applemac.pk/public/uploads/products/1784976381.webp,32,1024,M5,10,10,14.0,Silver,macbook_pro_scr14_0_chipm5,macbook_pro_scr14_0_chipm5_ram32_ssd1024,2026-09-16T00:22:18.878661+00:00,2026-09-22T08:36:51.699127+00:00
